name_switch,name_prodesen,load_zone,load_area,timestamp,capacity_factor
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-01-31,9.167507
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-02-29,8.801545
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-03-31,8.873737
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-04-30,8.199074
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-05-31,9.212702
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-06-30,11.750521
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-07-31,13.458277
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-08-31,1.517305
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-09-30,13.395756
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-10-31,9.988799
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-11-30,8.557118
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-12-31,9.067092
angostura,angostura,02-oriental,39-grijalva,2007-01-31,19.956717
angostura,angostura,02-oriental,39-grijalva,2007-02-29,15.853135
angostura,angostura,02-oriental,39-grijalva,2007-03-31,34.536964
angostura,angostura,02-oriental,39-grijalva,2007-04-30,28.792594
angostura,angostura,02-oriental,39-grijalva,2007-05-31,15.395756
angostura,angostura,02-oriental,39-grijalva,2007-06-30,11.547508
angostura,angostura,02-oriental,39-grijalva,2007-07-31,13.861652
angostura,angostura,02-oriental,39-grijalva,2007-08-31,8.878084
angostura,angostura,02-oriental,39-grijalva,2007-09-30,26.659324
angostura,angostura,02-oriental,39-grijalva,2007-10-31,28.910470
angostura,angostura,02-oriental,39-grijalva,2007-11-30,0.005145
angostura,angostura,02-oriental,39-grijalva,2007-12-31,4.181030
bacurato,bacurato,04-noroeste,04-los_mochis,2007-01-31,41.232343
bacurato,bacurato,04-noroeste,04-los_mochis,2007-02-29,62.935114
bacurato,bacurato,04-noroeste,04-los_mochis,2007-03-31,88.047629
bacurato,bacurato,04-noroeste,04-los_mochis,2007-04-30,55.798149
bacurato,bacurato,04-noroeste,04-los_mochis,2007-05-31,25.548562
bacurato,bacurato,04-noroeste,04-los_mochis,2007-06-30,11.863916
bacurato,bacurato,04-noroeste,04-los_mochis,2007-07-31,1.238315
bacurato,bacurato,04-noroeste,04-los_mochis,2007-08-31,0.138748
bacurato,bacurato,04-noroeste,04-los_mochis,2007-09-30,2.762948
bacurato,bacurato,04-noroeste,04-los_mochis,2007-10-31,43.981465
bacurato,bacurato,04-noroeste,04-los_mochis,2007-11-30,73.660504
bacurato,bacurato,04-noroeste,04-los_mochis,2007-12-31,6.458010
bombana,bombana,02-oriental,39-grijalva,2007-01-31,68.701982
bombana,bombana,02-oriental,39-grijalva,2007-02-29,47.574252
bombana,bombana,02-oriental,39-grijalva,2007-03-31,38.342901
bombana,bombana,02-oriental,39-grijalva,2007-04-30,40.455577
bombana,bombana,02-oriental,39-grijalva,2007-05-31,36.607465
bombana,bombana,02-oriental,39-grijalva,2007-06-30,53.991545
bombana,bombana,02-oriental,39-grijalva,2007-07-31,55.468712
bombana,bombana,02-oriental,39-grijalva,2007-08-31,64.654283
bombana,bombana,02-oriental,39-grijalva,2007-09-30,71.752624
bombana,bombana,02-oriental,39-grijalva,2007-10-31,61.830958
bombana,bombana,02-oriental,39-grijalva,2007-11-30,0.634038
bombana,bombana,02-oriental,39-grijalva,2007-12-31,64.444821
boquilla,boquilla,05-norte,09-chihuahua,2009-01-31,27.176043
boquilla,boquilla,05-norte,09-chihuahua,2009-02-29,66.197098
boquilla,boquilla,05-norte,09-chihuahua,2009-03-31,62.258371
boquilla,boquilla,05-norte,09-chihuahua,2009-04-30,70.784683
boquilla,boquilla,05-norte,09-chihuahua,2009-05-31,72.155172
boquilla,boquilla,05-norte,09-chihuahua,2009-06-30,78.885822
boquilla,boquilla,05-norte,09-chihuahua,2009-07-31,57.992817
boquilla,boquilla,05-norte,09-chihuahua,2009-08-31,53.799355
boquilla,boquilla,05-norte,09-chihuahua,2009-09-30,0.000000
boquilla,boquilla,05-norte,09-chihuahua,2009-10-31,0.000000
boquilla,boquilla,05-norte,09-chihuahua,2009-11-30,0.000000
boquilla,boquilla,05-norte,09-chihuahua,2009-12-31,0.000000
botello,botello,03-occidental,28-carapan,2009-01-31,40.257893
botello,botello,03-occidental,28-carapan,2009-02-29,29.773404
botello,botello,03-occidental,28-carapan,2009-03-31,38.433274
botello,botello,03-occidental,28-carapan,2009-04-30,31.346829
botello,botello,03-occidental,28-carapan,2009-05-31,14.952726
botello,botello,03-occidental,28-carapan,2009-06-30,26.859282
botello,botello,03-occidental,28-carapan,2009-07-31,38.774634
botello,botello,03-occidental,28-carapan,2009-08-31,34.945901
botello,botello,03-occidental,28-carapan,2009-09-30,42.877422
botello,botello,03-occidental,28-carapan,2009-10-31,43.061492
botello,botello,03-occidental,28-carapan,2009-11-30,49.324792
botello,botello,03-occidental,28-carapan,2009-12-31,41.016965
chicoasen,chicoasen,02-oriental,39-grijalva,2009-01-31,22.327628
chicoasen,chicoasen,02-oriental,39-grijalva,2009-02-29,26.960509
chicoasen,chicoasen,02-oriental,39-grijalva,2009-03-31,28.466705
chicoasen,chicoasen,02-oriental,39-grijalva,2009-04-30,30.653047
chicoasen,chicoasen,02-oriental,39-grijalva,2009-05-31,16.752618
chicoasen,chicoasen,02-oriental,39-grijalva,2009-06-30,23.658466
chicoasen,chicoasen,02-oriental,39-grijalva,2009-07-31,27.029378
chicoasen,chicoasen,02-oriental,39-grijalva,2009-08-31,27.883676
chicoasen,chicoasen,02-oriental,39-grijalva,2009-09-30,24.355187
chicoasen,chicoasen,02-oriental,39-grijalva,2009-10-31,21.593652
chicoasen,chicoasen,02-oriental,39-grijalva,2009-11-30,8.879726
chicoasen,chicoasen,02-oriental,39-grijalva,2009-12-31,8.237739
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-01-31,60.760680
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-02-29,45.092424
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-03-31,34.394892
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-04-30,19.885150
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-05-31,20.590157
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-06-30,35.173194
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-07-31,27.842701
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-08-31,20.070001
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-09-30,81.483093
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-10-31,78.142463
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-11-30,88.767324
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-12-31,96.471981
colimilla,colimilla,03-occidental,23-guadalajara,2007-01-31,3.634130
colimilla,colimilla,03-occidental,23-guadalajara,2007-02-29,3.916886
colimilla,colimilla,03-occidental,23-guadalajara,2007-03-31,3.476807
colimilla,colimilla,03-occidental,23-guadalajara,2007-04-30,3.631049
colimilla,colimilla,03-occidental,23-guadalajara,2007-05-31,1.736575
colimilla,colimilla,03-occidental,23-guadalajara,2007-06-30,7.674726
colimilla,colimilla,03-occidental,23-guadalajara,2007-07-31,23.728739
colimilla,colimilla,03-occidental,23-guadalajara,2007-08-31,45.906712
colimilla,colimilla,03-occidental,23-guadalajara,2007-09-30,40.696842
colimilla,colimilla,03-occidental,23-guadalajara,2007-10-31,8.243303
colimilla,colimilla,03-occidental,23-guadalajara,2007-11-30,4.855170
colimilla,colimilla,03-occidental,23-guadalajara,2007-12-31,4.778257
colina,colina,05-norte,09-chihuahua,2009-01-31,27.706228
colina,colina,05-norte,09-chihuahua,2009-02-29,55.886111
colina,colina,05-norte,09-chihuahua,2009-03-31,55.680421
colina,colina,05-norte,09-chihuahua,2009-04-30,66.026713
colina,colina,05-norte,09-chihuahua,2009-05-31,68.821326
colina,colina,05-norte,09-chihuahua,2009-06-30,74.411898
colina,colina,05-norte,09-chihuahua,2009-07-31,54.728495
colina,colina,05-norte,09-chihuahua,2009-08-31,54.817428
colina,colina,05-norte,09-chihuahua,2009-09-30,0.000000
colina,colina,05-norte,09-chihuahua,2009-10-31,0.000000
colina,colina,05-norte,09-chihuahua,2009-11-30,0.000000
colina,colina,05-norte,09-chihuahua,2009-12-31,0.000000
colotipa,colotlipa,02-oriental,35-acapulco,2007-01-31,47.110215
colotipa,colotlipa,02-oriental,35-acapulco,2007-02-29,42.690409
colotipa,colotlipa,02-oriental,35-acapulco,2007-03-31,41.616263
colotipa,colotlipa,02-oriental,35-acapulco,2007-04-30,40.885417
colotipa,colotlipa,02-oriental,35-acapulco,2007-05-31,41.246657
colotipa,colotlipa,02-oriental,35-acapulco,2007-06-30,43.368056
colotipa,colotlipa,02-oriental,35-acapulco,2007-07-31,46.992641
colotipa,colotlipa,02-oriental,35-acapulco,2007-08-31,62.533602
colotipa,colotlipa,02-oriental,35-acapulco,2007-09-30,80.868056
colotipa,colotlipa,02-oriental,35-acapulco,2007-10-31,59.811828
colotipa,colotlipa,02-oriental,35-acapulco,2007-11-30,49.861128
colotipa,colotlipa,02-oriental,35-acapulco,2007-12-31,46.589382
comedero,comedero,04-noroeste,05-culiacan,2013-01-31,23.153113
comedero,comedero,04-noroeste,05-culiacan,2013-02-29,24.055989
comedero,comedero,04-noroeste,05-culiacan,2013-03-31,5.007470
comedero,comedero,04-noroeste,05-culiacan,2013-04-30,0.271858
comedero,comedero,04-noroeste,05-culiacan,2013-05-31,11.446060
comedero,comedero,04-noroeste,05-culiacan,2013-06-30,3.798883
comedero,comedero,04-noroeste,05-culiacan,2013-07-31,13.319360
comedero,comedero,04-noroeste,05-culiacan,2013-08-31,0.000000
comedero,comedero,04-noroeste,05-culiacan,2013-09-30,0.000000
comedero,comedero,04-noroeste,05-culiacan,2013-10-31,0.000000
comedero,comedero,04-noroeste,05-culiacan,2013-11-30,0.000000
comedero,comedero,04-noroeste,05-culiacan,2013-12-31,0.000000
cupatitzio,cupatitzio,03-occidental,28-carapan,2013-01-31,55.234494
cupatitzio,cupatitzio,03-occidental,28-carapan,2013-02-29,47.905621
cupatitzio,cupatitzio,03-occidental,28-carapan,2013-03-31,25.285833
cupatitzio,cupatitzio,03-occidental,28-carapan,2013-04-30,24.682675
cupatitzio,cupatitzio,03-occidental,28-carapan,2013-05-31,49.649076
cupatitzio,cupatitzio,03-occidental,28-carapan,2013-06-30,54.757547
cupatitzio,cupatitzio,03-occidental,28-carapan,2013-07-31,65.924575
cupatitzio,cupatitzio,03-occidental,28-carapan,2013-08-31,62.337413
cupatitzio,cupatitzio,03-occidental,28-carapan,2013-09-30,54.585747
cupatitzio,cupatitzio,03-occidental,28-carapan,2013-10-31,67.110519
cupatitzio,cupatitzio,03-occidental,28-carapan,2013-11-30,65.295938
cupatitzio,cupatitzio,03-occidental,28-carapan,2013-12-31,69.639368
el_cajon,el_cajon,03-occidental,23-guadalajara,2007-01-31,5.735337
el_cajon,el_cajon,03-occidental,23-guadalajara,2007-02-29,6.299512
el_cajon,el_cajon,03-occidental,23-guadalajara,2007-03-31,3.246654
el_cajon,el_cajon,03-occidental,23-guadalajara,2007-04-30,0.103363
el_cajon,el_cajon,03-occidental,23-guadalajara,2007-05-31,34.308339
el_cajon,el_cajon,03-occidental,23-guadalajara,2007-06-30,65.190537
el_cajon,el_cajon,03-occidental,23-guadalajara,2007-07-31,20.199319
el_cajon,el_cajon,03-occidental,23-guadalajara,2007-08-31,10.022330
el_cajon,el_cajon,03-occidental,23-guadalajara,2007-09-30,7.909852
el_cajon,el_cajon,03-occidental,23-guadalajara,2007-10-31,2.413817
el_cajon,el_cajon,03-occidental,23-guadalajara,2007-11-30,0.000000
el_cajon,el_cajon,03-occidental,23-guadalajara,2007-12-31,0.000000
el_caracol,caracol,02-oriental,35-acapulco,2013-01-31,4.458532
el_caracol,caracol,02-oriental,35-acapulco,2013-02-29,5.377716
el_caracol,caracol,02-oriental,35-acapulco,2013-03-31,6.468273
el_caracol,caracol,02-oriental,35-acapulco,2013-04-30,9.416148
el_caracol,caracol,02-oriental,35-acapulco,2013-05-31,7.171983
el_caracol,caracol,02-oriental,35-acapulco,2013-06-30,27.329279
el_caracol,caracol,02-oriental,35-acapulco,2013-07-31,35.579134
el_caracol,caracol,02-oriental,35-acapulco,2013-08-31,30.011559
el_caracol,caracol,02-oriental,35-acapulco,2013-09-30,76.508216
el_caracol,caracol,02-oriental,35-acapulco,2013-10-31,53.600227
el_caracol,caracol,02-oriental,35-acapulco,2013-11-30,27.119549
el_caracol,caracol,02-oriental,35-acapulco,2013-12-31,14.625461
el_cobano,cobano,03-occidental,29-lazaro_cardenas,2009-01-31,43.131057
el_cobano,cobano,03-occidental,29-lazaro_cardenas,2009-02-29,25.826846
el_cobano,cobano,03-occidental,29-lazaro_cardenas,2009-03-31,43.442469
el_cobano,cobano,03-occidental,29-lazaro_cardenas,2009-04-30,42.437243
el_cobano,cobano,03-occidental,29-lazaro_cardenas,2009-05-31,41.500643
el_cobano,cobano,03-occidental,29-lazaro_cardenas,2009-06-30,38.661778
el_cobano,cobano,03-occidental,29-lazaro_cardenas,2009-07-31,45.324256
el_cobano,cobano,03-occidental,29-lazaro_cardenas,2009-08-31,54.782171
el_cobano,cobano,03-occidental,29-lazaro_cardenas,2009-09-30,61.286454
el_cobano,cobano,03-occidental,29-lazaro_cardenas,2009-10-31,56.825040
el_cobano,cobano,03-occidental,29-lazaro_cardenas,2009-11-30,44.425810
el_cobano,cobano,03-occidental,29-lazaro_cardenas,2009-12-31,42.659447
el_encanto,encanto,02-oriental,32-poza_rica,2013-01-31,59.611599
el_encanto,encanto,02-oriental,32-poza_rica,2013-02-29,49.369468
el_encanto,encanto,02-oriental,32-poza_rica,2013-03-31,51.854785
el_encanto,encanto,02-oriental,32-poza_rica,2013-04-30,50.742931
el_encanto,encanto,02-oriental,32-poza_rica,2013-05-31,58.254489
el_encanto,encanto,02-oriental,32-poza_rica,2013-06-30,57.057944
el_encanto,encanto,02-oriental,32-poza_rica,2013-07-31,88.066048
el_encanto,encanto,02-oriental,32-poza_rica,2013-08-31,59.307312
el_encanto,encanto,02-oriental,32-poza_rica,2013-09-30,42.828931
el_encanto,encanto,02-oriental,32-poza_rica,2013-10-31,89.100860
el_encanto,encanto,02-oriental,32-poza_rica,2013-11-30,78.991986
el_encanto,encanto,02-oriental,32-poza_rica,2013-12-31,79.883669
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,2013-01-31,52.950024
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,2013-02-29,40.130408
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,2013-03-31,10.488331
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,2013-04-30,1.280142
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,2013-05-31,16.408396
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,2013-06-30,72.313959
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,2013-07-31,42.287469
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,2013-08-31,36.522856
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,2013-09-30,0.000000
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,2013-10-31,0.000000
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,2013-11-30,0.000000
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,2013-12-31,0.000000
el_novillo,el_novillo,04-noroeste,01-hermosillo,2009-01-31,33.806092
el_novillo,el_novillo,04-noroeste,01-hermosillo,2009-02-29,41.974389
el_novillo,el_novillo,04-noroeste,01-hermosillo,2009-03-31,14.579200
el_novillo,el_novillo,04-noroeste,01-hermosillo,2009-04-30,30.513848
el_novillo,el_novillo,04-noroeste,01-hermosillo,2009-05-31,37.815528
el_novillo,el_novillo,04-noroeste,01-hermosillo,2009-06-30,34.288781
el_novillo,el_novillo,04-noroeste,01-hermosillo,2009-07-31,59.664082
el_novillo,el_novillo,04-noroeste,01-hermosillo,2009-08-31,55.945343
el_novillo,el_novillo,04-noroeste,01-hermosillo,2009-09-30,54.181077
el_novillo,el_novillo,04-noroeste,01-hermosillo,2009-10-31,40.309449
el_novillo,el_novillo,04-noroeste,01-hermosillo,2009-11-30,18.008171
el_novillo,el_novillo,04-noroeste,01-hermosillo,2009-12-31,14.376743
el_platanal,platanal,03-occidental,28-carapan,2007-01-31,39.522529
el_platanal,platanal,03-occidental,28-carapan,2007-02-29,36.603722
el_platanal,platanal,03-occidental,28-carapan,2007-03-31,35.852961
el_platanal,platanal,03-occidental,28-carapan,2007-04-30,35.008818
el_platanal,platanal,03-occidental,28-carapan,2007-05-31,31.458013
el_platanal,platanal,03-occidental,28-carapan,2007-06-30,45.017637
el_platanal,platanal,03-occidental,28-carapan,2007-07-31,64.270780
el_platanal,platanal,03-occidental,28-carapan,2007-08-31,66.564260
el_platanal,platanal,03-occidental,28-carapan,2007-09-30,59.589947
el_platanal,platanal,03-occidental,28-carapan,2007-10-31,48.376429
el_platanal,platanal,03-occidental,28-carapan,2007-11-30,28.295855
el_platanal,platanal,03-occidental,28-carapan,2007-12-31,34.124851
el_salto,el_salto,06-noreste,18-valles,2007-01-31,30.791069
el_salto,el_salto,06-noreste,18-valles,2007-02-29,20.985073
el_salto,el_salto,06-noreste,18-valles,2007-03-31,32.830720
el_salto,el_salto,06-noreste,18-valles,2007-04-30,25.769213
el_salto,el_salto,06-noreste,18-valles,2007-05-31,27.930705
el_salto,el_salto,06-noreste,18-valles,2007-06-30,51.077546
el_salto,el_salto,06-noreste,18-valles,2007-07-31,98.896729
el_salto,el_salto,06-noreste,18-valles,2007-08-31,98.308244
el_salto,el_salto,06-noreste,18-valles,2007-09-30,100.715818
el_salto,el_salto,06-noreste,18-valles,2007-10-31,98.275388
el_salto,el_salto,06-noreste,18-valles,2007-11-30,87.744753
el_salto,el_salto,06-noreste,18-valles,2007-12-31,64.422835
electroquimica,electroquimica,06-noreste,18-valles,2013-01-31,74.983199
electroquimica,electroquimica,06-noreste,18-valles,2013-02-29,72.277898
electroquimica,electroquimica,06-noreste,18-valles,2013-03-31,74.932049
electroquimica,electroquimica,06-noreste,18-valles,2013-04-30,65.462191
electroquimica,electroquimica,06-noreste,18-valles,2013-05-31,67.566458
electroquimica,electroquimica,06-noreste,18-valles,2013-06-30,71.447724
electroquimica,electroquimica,06-noreste,18-valles,2013-07-31,69.404869
electroquimica,electroquimica,06-noreste,18-valles,2013-08-31,73.906343
electroquimica,electroquimica,06-noreste,18-valles,2013-09-30,75.387924
electroquimica,electroquimica,06-noreste,18-valles,2013-10-31,74.838336
electroquimica,electroquimica,06-noreste,18-valles,2013-11-30,20.290799
electroquimica,electroquimica,06-noreste,18-valles,2013-12-31,10.311660
falcon,falcon,06-noreste,13-nuevo_laredo,2007-01-31,5.695341
falcon,falcon,06-noreste,13-nuevo_laredo,2007-02-29,7.353690
falcon,falcon,06-noreste,13-nuevo_laredo,2007-03-31,16.562216
falcon,falcon,06-noreste,13-nuevo_laredo,2007-04-30,56.870437
falcon,falcon,06-noreste,13-nuevo_laredo,2007-05-31,57.925448
falcon,falcon,06-noreste,13-nuevo_laredo,2007-06-30,18.603571
falcon,falcon,06-noreste,13-nuevo_laredo,2007-07-31,3.275597
falcon,falcon,06-noreste,13-nuevo_laredo,2007-08-31,13.080675
falcon,falcon,06-noreste,13-nuevo_laredo,2007-09-30,8.985476
falcon,falcon,06-noreste,13-nuevo_laredo,2007-10-31,13.399100
falcon,falcon,06-noreste,13-nuevo_laredo,2007-11-30,4.531720
falcon,falcon,06-noreste,13-nuevo_laredo,2007-12-31,36.029433
huites,huites,04-noroeste,03-obregon,2013-01-31,1.808747
huites,huites,04-noroeste,03-obregon,2013-02-29,3.861159
huites,huites,04-noroeste,03-obregon,2013-03-31,11.989919
huites,huites,04-noroeste,03-obregon,2013-04-30,4.166962
huites,huites,04-noroeste,03-obregon,2013-05-31,2.806886
huites,huites,04-noroeste,03-obregon,2013-06-30,1.390692
huites,huites,04-noroeste,03-obregon,2013-07-31,2.164416
huites,huites,04-noroeste,03-obregon,2013-08-31,21.643841
huites,huites,04-noroeste,03-obregon,2013-09-30,46.002512
huites,huites,04-noroeste,03-obregon,2013-10-31,46.597544
huites,huites,04-noroeste,03-obregon,2013-11-30,26.435915
huites,huites,04-noroeste,03-obregon,2013-12-31,31.856791
humaya,humaya,04-noroeste,05-culiacan,2013-01-31,18.635890
humaya,humaya,04-noroeste,05-culiacan,2013-02-29,23.508694
humaya,humaya,04-noroeste,05-culiacan,2013-03-31,29.780723
humaya,humaya,04-noroeste,05-culiacan,2013-04-30,17.703140
humaya,humaya,04-noroeste,05-culiacan,2013-05-31,0.181329
humaya,humaya,04-noroeste,05-culiacan,2013-06-30,1.839694
humaya,humaya,04-noroeste,05-culiacan,2013-07-31,0.865735
humaya,humaya,04-noroeste,05-culiacan,2013-08-31,17.384462
humaya,humaya,04-noroeste,05-culiacan,2013-09-30,14.050296
humaya,humaya,04-noroeste,05-culiacan,2013-10-31,26.370140
humaya,humaya,04-noroeste,05-culiacan,2013-11-30,0.000000
humaya,humaya,04-noroeste,05-culiacan,2013-12-31,0.000000
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-01-31,19.125611
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-02-29,27.863239
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-03-31,21.319930
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-04-30,28.544412
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-05-31,26.963893
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-06-30,27.098384
